"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812728,128.618316,"ASIA","Gyeongsangnam-do",2024,2,17,"cdc,cdround","https://www.inaturalist.org/observations/199522286","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4525263080","199522286"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812554,128.61802,"ASIA","Gyeongsangnam-do",2024,2,17,"cdc,cdround","https://www.inaturalist.org/observations/199522983","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4525170899","199522983"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813107,128.618193,"ASIA","Gyeongsangnam-do",2024,2,17,"cdc,cdround","https://www.inaturalist.org/observations/199523819","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4525187745","199523819"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813139,128.618165,"ASIA","Gyeongsangnam-do",2024,2,17,"cdc,cdround","https://www.inaturalist.org/observations/199523846","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4525151945","199523846"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813054,128.618177,"ASIA","Gyeongsangnam-do",2024,2,17,"cdc,cdround","https://www.inaturalist.org/observations/199523866","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4525255996","199523866"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812228,128.618305,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313936","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075841566","152313936"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812439,128.618102,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313942","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075858502","152313942"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812104,128.618342,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313944","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075912534","152313944"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813226,128.619166,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155209402","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091969431","155209402"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812536,128.618446,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155262771","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091472444","155262771"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812569,128.618466,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155264848","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091649492","155264848"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.753272,128.603374,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155273023","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091383465","155273023"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.752901,128.603314,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155274053","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091415510","155274053"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.753248,128.603366,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155274125","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091781501","155274125"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.75326,128.603336,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155274268","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091485503","155274268"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.753304,128.604779,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155274377","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091666498","155274377"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812485,128.618438,"ASIA","Gyeongsangnam-do",2023,4,17,"cdc,cdround","https://www.inaturalist.org/observations/155280434","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091735505","155280434"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.753042,128.603325,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/171171653","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4153593936","171171653"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.766718,128.618041,"ASIA","Gyeongsangnam-do",2023,5,28,"cdc","https://www.inaturalist.org/observations/164119674","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4127341230","164119674"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.815,128.617778,"ASIA","Gyeongsangnam-do",2020,2,20,"cdc,cdround","https://www.inaturalist.org/observations/38983204","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574299811","38983204"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.730556,128.635556,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40155920","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580219910","40155920"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.729722,128.6275,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40155972","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580265945","40155972"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.736944,128.636389,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40156007","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580265946","40156007"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813056,128.620278,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40159628","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580135732","40159628"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.816944,128.614167,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40159657","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580261919","40159657"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813056,128.62,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40160106","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580134741","40160106"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813056,128.619167,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40160122","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596087048","40160122"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813157,128.620246,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40160873","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580210963","40160873"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.8175,128.613056,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40221644","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596058087","40221644"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.815833,128.614722,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40221655","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596082078","40221655"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.816111,128.615833,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40221692","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596102091","40221692"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.816389,128.615278,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40221720","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596240192","40221720"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.8125,128.618889,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/40221751","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596055130","40221751"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.811944,128.618333,"ASIA","Gyeongsangnam-do",2020,3,18,"cdc,cdround","https://www.inaturalist.org/observations/41301096","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597869987","41301096"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813078,128.618272,"ASIA","Gyeongsangnam-do",2019,2,24,"cdc,cdround","https://www.inaturalist.org/observations/20728187","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2006061840","20728187"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812544,128.618386,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907797","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981568","20907797"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.81276,128.618028,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907799","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981564","20907799"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812792,128.618122,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907802","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981518","20907802"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812512,128.619204,"ASIA","Gyeongsangnam-do",2019,3,10,"cdc,cdround","https://www.inaturalist.org/observations/21105929","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013717006","21105929"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813615,128.618806,"ASIA","Gyeongsangnam-do",2019,3,10,"cdc,cdround","https://www.inaturalist.org/observations/21105930","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013717034","21105930"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812616,128.619225,"ASIA","Gyeongsangnam-do",2019,3,10,"cdc,cdround","https://www.inaturalist.org/observations/21105931","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013717004","21105931"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813016,128.619266,"ASIA","Gyeongsangnam-do",2019,3,10,"cdc,cdround","https://www.inaturalist.org/observations/21105932","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013717036","21105932"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.79407,128.636169,"ASIA","Gyeongsangnam-do",2014,2,5,"cdc","https://www.inaturalist.org/observations/527717","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1914370041","527717"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.813275,128.617619,"ASIA","Gyeongsangnam-do",2012,3,28,"cdc","https://www.inaturalist.org/observations/1251124","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1914308097","1251124"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.823087,128.695929,"ASIA","Gyeongsangnam-do",2012,3,12,"cdc","https://www.inaturalist.org/observations/4631569","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665835","4631569"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.823933,128.697002,"ASIA","Gyeongsangnam-do",2012,3,12,"cdc","https://www.inaturalist.org/observations/4631581","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665839","4631581"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.812905,128.618639,"ASIA","Gyeongsangnam-do",2012,4,11,"cdc","https://www.inaturalist.org/observations/4632512","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1914369803","4632512"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.789092,128.630065,"ASIA","Gyeongsangnam-do",2012,4,11,"cdc","https://www.inaturalist.org/observations/4632517","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1914369802","4632517"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius geojeensis",34.811302,128.618875,"ASIA","Gyeongsangnam-do",2011,4,3,"cdc","https://www.inaturalist.org/observations/2566682","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1914367897","2566682"
